filename,work_title,creator_name,creator_type,creator_url,source_name,license_name,license_url,credit_basis,modifications,verified_on,notes
nest-01.jpg,,,,,Nara Desert Escapes,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
nest-02.jpg,,,,,Nara Desert Escapes,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
nest-03.jpg,,,,,Nara Desert Escapes,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
nest-04.jpg,,,,,Nara Desert Escapes,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
nest-05.jpg,,,,,Nara Desert Escapes,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
sonara-01.jpg,,,,,Nara Desert Escapes,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
sonara-02.jpg,,,,,Nara Desert Escapes,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
sonara-03.jpg,,,,,Nara Desert Escapes,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
sonara-04.jpg,,,,,Nara Desert Escapes,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
balloon-01.jpg,,,,,Visit Dubai,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
balloon-02.jpg,,,,,Hero Balloon Flights,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
balloon-03.jpg,,,,,Hero Balloon Flights,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
mleiha-01.jpg,,,,,Sharjah24,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
mleiha-02.jpg,,,,,Visit Sharjah,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
mleiha-03.jpg,,,,,Sharjah24,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
talise-01.jpg,,,,,Jumeirah,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
talise-02.jpg,,,,,Jumeirah,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
talise-03.jpg,,,,,Jumeirah,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
lovelakes-01.jpg,LOVE LAKE DUBAI,Ahmad3027,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
lovelakes-02.jpg,Love lakes DDE351EC-AC8A-42CE-A595-2EE2B5DFC103,Rayan nadim,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
lovelakes-03.jpg,Love lake honeymoon !,ArpanDey80,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
yacht-01.jpg,,,,,Sky Walker Yacht Rental,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
yacht-02.jpg,,,,,Sky Walker Yacht Rental,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
yacht-03.jpg,,,,,Sky Walker Yacht Rental,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
yacht-04.jpg,,,,,Sky Walker Yacht Rental,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
opera-01.jpg,,Dawid Tkocz,person,,Pexels,Pexels License,https://www.pexels.com/license/,stock_license,Resized for web display and shown with responsive cropping.,2026-08-13,Creator and current Pexels license recorded for voluntary attribution.
opera-02.jpg,Inside the Dubai Opera,heyexplorer.com,organization,,Wikimedia Commons,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,creative_commons,Resized for web display and shown with responsive cropping.,2026-08-13,Metadata verified from the Wikimedia Commons API.
opera-03.jpg,,,,,Emaar,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
kayaksunrise-01.jpg,,,,,The National,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
kayaksunrise-02.jpg,,,,,Visit Dubai,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
picnic-01.jpg,,Mikhail Nilov,person,,Pexels,Pexels License,https://www.pexels.com/license/,stock_license,Resized for web display and shown with responsive cropping.,2026-08-13,Creator and current Pexels license recorded for voluntary attribution.
picnic-02.jpg,,Luan Fonseca,person,,Unsplash,Unsplash License,https://unsplash.com/license,stock_license,Resized for web display and shown with responsive cropping.,2026-08-13,Creator and current Unsplash license recorded for voluntary attribution.
snoopy-01.jpg,,,,,Sandy Beach Dive Centre,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
snoopy-02.jpg,Pristine blue waters of Snoopy Island,Wongleejean,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
snoopy-03.jpg,Fujairah Beach,JSPhotography2016,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
snoopy-04.jpg,Snoopy Island Long Exposure,Abhijeet Dutta,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
musandam-01.jpg,Khor Ash Sham (38529258240),Robert Haandrikman,person,https://www.flickr.com/people/96286724@N02,Wikimedia Commons,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,creative_commons,Resized for web display and shown with responsive cropping.,2026-08-13,Metadata verified from the Wikimedia Commons API.
musandam-02.jpg,"Dhow Cruise, Khasab, Oman - panoramio (2)",Toppazz,person,https://web.archive.org/web/20161017203407/http://www.panoramio.com/user/3937259?with_photo_id=46044764,Wikimedia Commons,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,creative_commons,Resized for web display and shown with responsive cropping.,2026-08-13,Metadata verified from the Wikimedia Commons API.
musandam-03.jpg,Full Day Dhow Cruise in Khasab Musandam,A.wahid47,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
musandam-04.jpg,Musandam Dhow Cruise (15992601694),traveljunction,person,https://www.flickr.com/people/128012202@N05,Wikimedia Commons,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
musandam-05.jpg,"Dhow trip in the fjords of Musandam, Oman (36208084624)",Robert Haandrikman,person,https://www.flickr.com/people/96286724@N02,Wikimedia Commons,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,creative_commons,Resized for web display and shown with responsive cropping.,2026-08-13,Metadata verified from the Wikimedia Commons API.
hatta-01.jpg,,,,,Visit Hatta,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
hatta-02.jpg,,,,,Visit Hatta,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
hatta-03.jpg,,,,,Visit Hatta,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
hatta-04.jpg,,,,,Visit Hatta,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
hatta-05.jpg,,,,,Visit Hatta,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
jebeljais-01.jpg,,,,,Jebel Jais,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
jebeljais-02.jpg,,,,,Jebel Jais,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
jebeljais-03.jpg,,,,,Jebel Jais,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
jebeljais-04.jpg,,,,,Jebel Jais,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
jebeljais-05.jpg,,,,,Jebel Jais,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
abudhabiday-01.jpg,,,,,teamLab Phenomena Abu Dhabi,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
abudhabiday-02.jpg,,,,,teamLab Phenomena Abu Dhabi,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
abudhabiday-03.jpg,,,,,teamLab Phenomena Abu Dhabi,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
abudhabiday-04.jpg,,,,,CLYMB Abu Dhabi,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
yasraid-01.jpg,,,,,Yas Island,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
yasraid-02.jpg,,,,,Yas Island,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
yasraid-03.jpg,,,,,Yas Island,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
yasraid-04.jpg,,,,,Yas Island,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
fujairah-01.jpg,,,,,Fujairah Tourism,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
fujairah-02.jpg,,,,,Fujairah Tourism,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
fujairah-03.jpg,,,,,Fujairah Tourism,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
fujairah-04.jpg,Fujairah Coast,JSPhotography2016,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
alain-01.jpg,,,,,Visit Abu Dhabi,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
alain-02.jpg,Falaj irrigation system at Al Ain Oasis,Sarkar.abhik,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Cropped and resized for web display. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
alain-03.jpg,Al-Ain Oasis (5),Radosław Botev,person,,Wikimedia Commons,CC BY 3.0 pl,https://creativecommons.org/licenses/by/3.0/pl/deed.en,creative_commons,Resized for web display and shown with responsive cropping.,2026-08-13,Metadata verified from the Wikimedia Commons API.
vibrissae-01.jpg,,,,,Magicpin,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
vibrissae-02.jpg,,,,,Vibrissae Cat Café,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
vibrissae-03.jpg,,,,,Magicpin,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
vibrissae-04.jpg,,,,,Magicpin,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
fluffin-01.jpg,,,,,Fluffin,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
fluffin-02.jpg,,,,,Fluffin,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
fluffin-03.jpg,,,,,Fluffin,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
fluffin-04.jpg,,,,,Fluffin,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
platinumcamel-01.jpg,,,,,Platinum Heritage,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
platinumcamel-02.jpg,,,,,Platinum Heritage,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
platinumcamel-03.jpg,,,,,Platinum Heritage,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
platinumcamel-04.jpg,,,,,Platinum Heritage,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
camelfarm-01.jpg,,Chris Whiteoak,person,,The National,,,creator_credit,Resized for web display and shown with responsive cropping.,2026-08-13,The National feature explicitly names the photographer.
camelfarm-02.jpg,,Chris Whiteoak,person,,The National,,,creator_credit,Resized for web display and shown with responsive cropping.,2026-08-13,The National feature explicitly names the photographer.
camelfarm-03.jpg,,Chris Whiteoak,person,,The National,,,creator_credit,Resized for web display and shown with responsive cropping.,2026-08-13,The National feature explicitly names the photographer.
camelfarm-04.jpg,,,,,The Camel Farm,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
falconhospital-01.jpg,,,,,Abu Dhabi Falcon Hospital,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
falconhospital-02.jpg,,,,,Abu Dhabi Falcon Hospital,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
falconhospital-03.jpg,,,,,Abu Dhabi Falcon Hospital,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
falconhospital-04.jpg,,,,,Abu Dhabi Falcon Hospital,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
rasalkhor-01.jpg,Ras Al Khor Wildlife Sanctuary with Dubai Skyline,Florian Kriechbaumer,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
rasalkhor-02.jpg,Bird watch hideouts,Vicharam,person,,Wikimedia Commons,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
rasalkhor-03.jpg,A Flamingo In Ra's Al Khor Wildlife Sanctuary,Chuck202,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Cropped and resized for web display. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
rasalkhor-04.jpg,"Flamingos at the Ras Al Khor Wildlife Sanctuary, Dubai",Iwona Rege,person,,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Cropped and resized for web display. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
turtlerehab-01.jpg,,,,,Jumeirah,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
turtlerehab-02.jpg,,,,,Jumeirah,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
turtlerehab-03.jpg,,,,,Jumeirah,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
turtlerehab-04.jpg,,,,,Jumeirah,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
opa-01.jpg,OPA plate smashing,Jure Ursic,person,,What’s On Dubai,,,creator_credit,Re-encoded for web display and shown with responsive cropping.,2026-08-20,Creator identified from the JPEG’s embedded copyright metadata; no reusable license was identified.
opa-02.jpg,,,,,OPA,,,source_credit,Converted from WebP and resized for responsive web display.,2026-08-20,Official OPA Dubai gallery image; no individual creator or reusable license was identified.
opa-03.jpg,,,,,OPA,,,source_credit,Converted from WebP and resized for responsive web display.,2026-08-20,Official OPA Dubai gallery image; no individual creator or reusable license was identified.
opa-04.jpg,,,,,OPA,,,source_credit,Converted from WebP and resized for responsive web display.,2026-08-20,Official OPA Dubai gallery image; no individual creator or reusable license was identified.
boomah-01.jpg,Owl opening its wings on a handler's glove,,,,Arab News,,,source_credit,Re-encoded for web display and shown with responsive cropping.,2026-08-23,Photograph supplied to Arab News; no individual creator or reusable license was identified.
boomah-02.jpg,Boomah café and glass-walled owl room,,,,Yango Maps,,,source_credit,Resized and re-encoded for web display; shown with responsive cropping.,2026-08-23,Exact-venue business-gallery photograph; no individual creator or reusable license was identified.
boomah-03.jpg,Visitor touching a snowy owl,,,,Arab News,,,source_credit,Re-encoded for web display and shown with responsive cropping.,2026-08-23,Photograph supplied to Arab News; no individual creator or reusable license was identified.
boomah-04.jpg,Owl-themed drinks at Boomah,,,,Yango Maps,,,source_credit,Resized and re-encoded for web display; shown with responsive cropping.,2026-08-23,Exact-venue business-gallery photograph; no individual creator or reusable license was identified.
thewall-01.jpg,,,,,The Wall Climbing Gym,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
thewall-02.jpg,,,,,The Wall Climbing Gym,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
meowtropolis-01.jpg,,,,,Meowtropolis Cat Café,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
meowtropolis-02.jpg,,,,,Meowtropolis Cat Café,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
meowtropolis-03.jpg,,,,,Meowtropolis Cat Café,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
meowtropolis-04.jpg,,,,,Meowtropolis Cat Café,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
butterflygarden-01.jpg,,,,,Dubai Miracle Garden,,,source_credit,Cropped and resized for web display.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
butterflygarden-02.jpg,Dubai Butterfly Garden,Ginevrajocosa88,person,https://commons.wikimedia.org/wiki/User:Ginevrajocosa88,Wikimedia Commons,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,creative_commons,Resized for web display and shown with responsive cropping. Local adaptation remains under the same license.,2026-08-13,Metadata verified from the Wikimedia Commons API.
butterflygarden-03.jpg,,,,,Dubai Miracle Garden,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
butterflygarden-04.jpg,,,,,Dubai Miracle Garden,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-13,Creator or reusable license was not identified; credit the recorded source without implying permission.
robertos-01.jpg,,,,,Roberto’s,,,source_credit,Cropped and resized for web display.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
robertos-02.jpg,,,,,Roberto’s,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
robertos-03.jpg,,,,,Roberto’s,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
robertos-04.jpg,,,,,Roberto’s,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
salmonguru-01.jpg,,,,,Luxhabitat,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
salmonguru-02.jpg,,,,,Luxhabitat,,,source_credit,Resized for web display and shown with responsive cropping.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
salmonguru-03.jpg,,,,,Salmon Guru Dubai,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
salmonguru-04.jpg,,,,,Salmon Guru Dubai,,,source_credit,Converted to JPEG and resized for web display; shown with responsive cropping.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
brunchandcake-01.jpg,,,,,Brunch & Cake,,,source_credit,Shown with responsive cropping.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
brunchandcake-02.jpg,,,,,Brunch & Cake,,,source_credit,Shown with responsive cropping.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
brunchandcake-03.jpg,,,,,Brunch & Cake,,,source_credit,Shown with responsive cropping.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
brunchandcake-04.jpg,,,,,Brunch & Cake,,,source_credit,Shown with responsive cropping.,2026-08-23,Creator or reusable license was not identified; credit the recorded source without implying permission.
brassmonkey-01.jpg,Brass Monkey City Walk arcade floor,,,,Brass Monkey via City Walk,,,source_credit,Converted from WebP to JPEG for web display and shown with responsive cropping.,2026-08-27,Official venue gallery; creator or reusable license was not identified.
brassmonkey-02.jpg,Brass Monkey City Walk bowling lanes,,,,Brass Monkey via City Walk,,,source_credit,Converted from WebP to JPEG for web display and shown with responsive cropping.,2026-08-27,Official venue gallery; creator or reusable license was not identified.
brassmonkey-03.jpg,Brass Monkey City Walk bar,,,,Brass Monkey via City Walk,,,source_credit,Converted from WebP to JPEG for web display and shown with responsive cropping.,2026-08-27,Official venue gallery; creator or reusable license was not identified.
brassmonkey-04.jpg,Brass Monkey City Walk billiards room,,,,Brass Monkey via City Walk,,,source_credit,Converted from WebP to JPEG for web display and shown with responsive cropping.,2026-08-27,Official venue gallery; creator or reusable license was not identified.
triple777-01.jpg,Triple 777 guests on the bowling lane,,,,Triple 777 Dubai,,,source_credit,Re-encoded as JPEG for web display and shown with responsive cropping.,2026-08-27,Official venue gallery; creator or reusable license was not identified.
triple777-02.jpg,Triple 777 bowling lanes,,,,Triple 777 Dubai,,,source_credit,Resized and re-encoded as JPEG for web display and shown with responsive cropping.,2026-08-27,Official venue gallery; creator or reusable license was not identified.
triple777-03.jpg,Triple 777 arcade floor,,,,Triple 777 Dubai,,,source_credit,Re-encoded as JPEG for web display and shown with responsive cropping.,2026-08-27,Official venue gallery; creator or reusable license was not identified.
triple777-04.jpg,Triple 777 garden lounge,,,,Triple 777 Dubai,,,source_credit,Converted from PNG to JPEG for web display and shown with responsive cropping.,2026-08-27,Official venue gallery; creator or reusable license was not identified.
icon-google-maps.svg,Google Maps app mark,Google,organization,https://about.google/brand-resource-center/,Wikimedia Commons,Public-domain copyright status; trademark rules apply,https://commons.wikimedia.org/wiki/File:Google_Maps_icon_(2020).svg,trademark,,2026-08-13,Attribution records copyright provenance without implying trademark permission.
icon-instagram.svg,Instagram gradient glyph,"Meta Platforms, Inc.",organization,https://about.meta.com/brand/resources/instagram/instagram-brand/,Wikimedia Commons,Public-domain copyright status; trademark rules apply,https://commons.wikimedia.org/wiki/File:Instagram_Glyph_Gradient_RGB_logo.svg,trademark,,2026-08-13,Attribution records copyright provenance without implying trademark permission.
